id,Age,Gender,Reviews_Read,Price,Discount,Category,Items_In_Cart,Time_of_Day,Email_Interaction,Device_Type,Payment_Method,Referral_Source,Socioeconomic_Status_Score,Engagement_Score,Purchase
5366,,0.0,5.0,440.345,4.0,4.0,2.0,evening,1.0,Desktop,Credit,Direct,3.82,4.40111406671959,0
5367,24.0,0.0,3.0,898.946,,1.0,14.0,morning,0.0,Mobile,Bank,Direct,3.33,5.07000989357122,0
5368,24.0,1.0,5.0,462.142,32.0,0.0,2.0,evening,0.0,Mobile,Cash,Social_media,5.37,1.08111048413226,0
5369,19.0,0.0,2.0,266.32,27.0,4.0,0.0,evening,1.0,Mobile,PayPal,Email,4.46,2.2664315549602,1
5370,49.0,1.0,4.0,799.083,29.0,2.0,1.0,afternoon,1.0,Desktop,PayPal,Social_media,8.05,3.60764601916885,0
5371,19.0,0.0,3.0,116.215,21.0,0.0,3.0,afternoon,1.0,Mobile,Cash,Social_media,5.4,4.95591377700929,0
5372,,1.0,2.0,615.613,37.0,2.0,1.0,evening,0.0,Tablet,Bank,Email,6.69,5.62844292709971,0
5373,21.0,1.0,,382.964,23.0,4.0,4.0,afternoon,0.0,Desktop,PayPal,,,2.65660184517994,0
5374,18.0,0.0,3.0,325.453,26.0,3.0,1.0,afternoon,0.0,Desktop,Credit,Ads,6.17,0.503558007287658,1
5375,21.0,1.0,3.0,557.329,30.0,0.0,5.0,morning,0.0,Desktop,,Ads,3.33,4.94958795806279,0
5376,21.0,1.0,4.0,340.488,38.0,4.0,2.0,evening,0.0,Tablet,Credit,,5.45,2.54687669597447,0
5377,19.0,1.0,3.0,508.814,38.0,1.0,3.0,morning,,Desktop,Cash,Social_media,13.84,0.828626945278307,0
5378,31.0,1.0,2.0,840.225,46.0,0.0,0.0,afternoon,1.0,Tablet,Bank,Social_media,1.5,5.0061449715957,1
5379,18.0,1.0,1.0,559.772,48.0,1.0,1.0,,1.0,Mobile,PayPal,Search_engine,5.74,3.84256442104732,0
5380,,1.0,,381.682,15.0,4.0,10.0,,1.0,Mobile,Bank,,1.99,1.93132549492092,0
5381,26.0,1.0,2.0,120.344,31.0,3.0,4.0,evening,0.0,Desktop,Cash,Ads,4.51,4.33432588812564,0
5382,35.0,1.0,5.0,574.187,19.0,0.0,5.0,afternoon,0.0,Tablet,Cash,Search_engine,2.8,0.580038861694815,0
5383,18.0,1.0,2.0,730.187,6.0,4.0,4.0,evening,0.0,,Credit,Social_media,2.62,0.594171530672689,0
5384,60.0,,2.0,897.998,2.0,1.0,2.0,morning,1.0,Mobile,,Email,1.37,3.33558684933813,0
5385,19.0,0.0,4.0,914.705,17.0,2.0,5.0,afternoon,1.0,Tablet,,Direct,3.3,3.81117947380163,0
5386,26.0,1.0,3.0,207.324,32.0,0.0,9.0,evening,0.0,Desktop,Cash,Email,2.39,5.91294982555926,0
5387,27.0,1.0,3.0,137.194,21.0,4.0,3.0,evening,1.0,Mobile,PayPal,Email,7.77,4.00691908441884,0
5388,24.0,0.0,3.0,898.885,1.0,4.0,4.0,afternoon,0.0,Desktop,Cash,Email,3.51,0.983137061847332,0
5389,34.0,0.0,1.0,826.353,26.0,2.0,1.0,evening,0.0,Mobile,Cash,Email,8.04,4.35046344713856,0
5390,29.0,1.0,3.0,690.003,48.0,0.0,5.0,morning,1.0,Mobile,Cash,Ads,0.0,2.84427844919153,0
5391,26.0,1.0,3.0,,31.0,1.0,1.0,morning,1.0,Mobile,Cash,Direct,7.28,2.75306297777405,0
5392,26.0,0.0,2.0,,23.0,3.0,4.0,evening,0.0,Mobile,Credit,,5.23,1.91935862309229,0
5393,38.0,1.0,5.0,827.091,1.0,0.0,2.0,evening,0.0,Mobile,Bank,Social_media,1.64,3.52400871175034,0
5394,19.0,0.0,2.0,181.782,41.0,0.0,3.0,evening,0.0,Mobile,Cash,Social_media,2.32,4.96464026394088,0
5395,25.0,0.0,6.0,382.549,34.0,0.0,3.0,afternoon,0.0,Desktop,Credit,Direct,4.9,3.25983250211595,1
5396,35.0,,4.0,457.061,32.0,3.0,6.0,evening,0.0,Desktop,PayPal,Social_media,3.54,3.71746361885131,1
5397,52.0,0.0,8.0,196.015,16.0,2.0,3.0,afternoon,0.0,Mobile,PayPal,Social_media,3.85,2.39900855905382,0
5398,22.0,1.0,,567.768,16.0,4.0,1.0,evening,1.0,Mobile,Credit,,1.55,1.45488373066586,0
5399,31.0,1.0,1.0,286.813,33.0,1.0,1.0,afternoon,0.0,Tablet,PayPal,Direct,7.17,0.116136030327237,0
5400,21.0,1.0,5.0,81.705,37.0,0.0,9.0,evening,0.0,Tablet,Cash,Search_engine,3.29,2.60728941814324,0
5401,44.0,1.0,5.0,163.338,34.0,2.0,9.0,afternoon,0.0,Desktop,Bank,Email,4.42,0.892836673166138,0
5402,,1.0,3.0,224.255,43.0,2.0,3.0,,0.0,Mobile,,,6.74,2.0621899346066,0
5403,,0.0,1.0,471.788,,1.0,5.0,evening,0.0,Mobile,Bank,,3.96,3.83423058053932,0
5404,26.0,0.0,1.0,393.322,23.0,0.0,0.0,afternoon,1.0,Tablet,Credit,Search_engine,10.16,2.63395928612779,1
5405,21.0,1.0,4.0,427.878,7.0,1.0,1.0,evening,1.0,Desktop,PayPal,Social_media,7.13,4.2205186936658,0
5406,,1.0,3.0,905.073,11.0,1.0,9.0,morning,0.0,Tablet,,Search_engine,1.83,1.3034547120112,0
5407,23.0,0.0,3.0,151.68,4.0,4.0,4.0,afternoon,1.0,,Cash,Social_media,0.83,1.72648459641483,0
5408,25.0,0.0,7.0,831.862,4.0,3.0,2.0,evening,1.0,Tablet,,Social_media,14.5,3.89088607528108,0
5409,65.0,1.0,3.0,386.439,49.0,3.0,4.0,evening,0.0,Tablet,Bank,Search_engine,1.37,3.73018785065035,0
5410,37.0,0.0,2.0,316.958,32.0,4.0,1.0,morning,0.0,Mobile,Bank,Direct,1.21,5.26439230195217,0
5411,22.0,1.0,1.0,433.506,29.0,1.0,13.0,evening,1.0,Desktop,,,5.27,4.3025597391716,0
5412,,0.0,1.0,490.859,37.0,3.0,9.0,evening,0.0,Mobile,PayPal,,3.81,3.13769079636809,0
5413,19.0,1.0,1.0,969.102,38.0,3.0,2.0,evening,0.0,Mobile,PayPal,Email,0.05,,0
5414,19.0,1.0,2.0,524.303,30.0,0.0,0.0,afternoon,0.0,Mobile,Cash,Email,3.44,3.65372852249457,0
5415,37.0,1.0,5.0,893.737,48.0,2.0,1.0,afternoon,1.0,Tablet,Bank,,0.59,1.88668586886438,0
5416,25.0,0.0,4.0,901.208,19.0,4.0,3.0,evening,0.0,Mobile,Cash,,5.21,2.03821098187862,0
5417,26.0,1.0,3.0,415.171,5.0,1.0,3.0,morning,,Tablet,Credit,Social_media,9.38,1.01712598141132,0
5418,37.0,0.0,5.0,226.955,25.0,4.0,1.0,afternoon,0.0,Mobile,Credit,,2.81,3.69545723309516,1
5419,,1.0,2.0,444.983,49.0,4.0,8.0,afternoon,0.0,Desktop,PayPal,Ads,4.34,1.2762874995259,0
5420,25.0,1.0,1.0,85.221,29.0,4.0,0.0,evening,0.0,Desktop,,,4.54,1.54209204743436,0
5421,26.0,0.0,6.0,917.955,41.0,0.0,1.0,afternoon,0.0,Desktop,Bank,Ads,2.07,0.0895467362895641,0
5422,21.0,1.0,3.0,197.543,11.0,4.0,3.0,morning,0.0,Mobile,Bank,Email,3.45,2.7126907791129,0
5423,19.0,1.0,5.0,799.069,29.0,3.0,2.0,evening,1.0,Mobile,Cash,Email,6.36,3.75797647057219,0
5424,24.0,1.0,3.0,485.085,38.0,1.0,1.0,,1.0,Mobile,PayPal,Ads,10.59,4.01884068459979,0
5425,49.0,1.0,3.0,100.157,7.0,4.0,3.0,morning,1.0,Tablet,Cash,Ads,1.56,2.94759293144163,0
5426,,1.0,3.0,652.771,1.0,2.0,3.0,evening,0.0,Mobile,Cash,Social_media,1.06,0.558457766518998,0
5427,18.0,1.0,5.0,136.597,26.0,4.0,16.0,evening,0.0,Desktop,Cash,Email,7.18,5.12132350889165,0
5428,43.0,0.0,2.0,591.51,6.0,4.0,1.0,evening,1.0,Desktop,PayPal,Email,5.56,0.609065998363251,0
5429,,1.0,7.0,633.564,16.0,1.0,4.0,morning,1.0,Mobile,Cash,Search_engine,3.93,2.23876910583942,0
5430,65.0,0.0,6.0,307.612,25.0,1.0,0.0,evening,1.0,Mobile,,Search_engine,2.05,,0
5431,30.0,0.0,4.0,892.862,30.0,0.0,7.0,afternoon,0.0,Desktop,Cash,Direct,1.31,2.60371112414342,0
5432,18.0,1.0,3.0,506.959,3.0,2.0,0.0,morning,1.0,Tablet,PayPal,Email,4.39,1.21275704173752,1
5433,46.0,1.0,5.0,291.85,29.0,1.0,6.0,evening,1.0,Tablet,Credit,Direct,0.0,0.324966024132265,0
5434,,0.0,1.0,324.761,3.0,2.0,7.0,evening,0.0,Mobile,PayPal,,4.96,0.737775890822787,0
5435,65.0,1.0,5.0,324.694,47.0,0.0,1.0,morning,1.0,Desktop,Cash,Search_engine,6.08,0.232219544957069,1
5436,26.0,1.0,2.0,401.473,36.0,2.0,1.0,evening,0.0,Desktop,Bank,Ads,1.74,1.0556229318461,0
5437,43.0,0.0,4.0,93.324,22.0,0.0,9.0,evening,0.0,Tablet,Cash,Direct,1.79,4.35750420162558,0
5438,21.0,0.0,6.0,232.944,7.0,0.0,4.0,afternoon,0.0,Tablet,PayPal,Ads,3.56,4.26677292977199,0
5439,65.0,0.0,2.0,399.816,29.0,2.0,4.0,evening,0.0,Mobile,Credit,Email,0.97,2.60728941814324,0
5440,32.0,0.0,4.0,569.715,5.0,4.0,2.0,evening,0.0,Mobile,Cash,Direct,0.42,1.50754400337106,0
5441,22.0,0.0,2.0,77.199,17.0,2.0,4.0,afternoon,0.0,Mobile,Cash,Email,4.76,1.59597302929399,0
5442,,1.0,5.0,513.544,3.0,0.0,2.0,evening,0.0,Tablet,Bank,Email,2.17,1.87726977821865,0
5443,65.0,1.0,5.0,47.593,6.0,0.0,4.0,afternoon,0.0,Desktop,Credit,Search_engine,7.47,0.606457690175182,0
5444,23.0,,4.0,478.457,25.0,2.0,1.0,,0.0,Mobile,,Email,9.56,1.91308621834545,0
5445,,1.0,1.0,814.998,,4.0,4.0,morning,0.0,Mobile,Credit,Direct,2.11,1.3480795230993,0
5446,65.0,0.0,4.0,380.841,39.0,4.0,3.0,afternoon,0.0,Tablet,Cash,Ads,1.3,2.84155540068566,0
5447,36.0,0.0,3.0,969.994,22.0,2.0,11.0,evening,1.0,Tablet,PayPal,Search_engine,6.52,3.16525808018729,0
5448,21.0,0.0,3.0,377.392,4.0,,0.0,evening,1.0,Desktop,Credit,Email,3.72,1.89323713127877,1
5449,22.0,1.0,2.0,974.048,38.0,3.0,0.0,morning,0.0,Desktop,Bank,Social_media,1.47,2.23139967688426,0
5450,32.0,1.0,4.0,710.774,5.0,1.0,3.0,evening,0.0,Tablet,Credit,,5.46,2.46845236723131,0
5451,44.0,1.0,1.0,571.622,48.0,1.0,2.0,evening,1.0,Mobile,Cash,Ads,4.03,3.13702792217323,1
5452,34.0,1.0,4.0,773.402,2.0,3.0,1.0,evening,1.0,Mobile,,Search_engine,8.68,1.4195237504475,0
5453,24.0,1.0,6.0,187.28,48.0,1.0,,morning,1.0,Desktop,,,1.59,0.720873067782343,0
5454,48.0,1.0,3.0,,48.0,3.0,3.0,evening,1.0,Tablet,Bank,Search_engine,7.96,,0
5455,,0.0,5.0,918.232,33.0,3.0,,afternoon,0.0,Desktop,,,0.0,2.36266155149283,0
5456,28.0,1.0,3.0,770.824,0.0,3.0,3.0,afternoon,0.0,Desktop,,Email,4.33,2.23057589651152,0
5457,56.0,1.0,2.0,452.251,28.0,2.0,8.0,evening,0.0,Mobile,Cash,Direct,4.01,2.49122191936816,0
5458,27.0,1.0,6.0,597.763,41.0,2.0,0.0,afternoon,0.0,Desktop,Bank,Ads,0.63,5.36375871206424,0
5459,23.0,0.0,2.0,384.156,11.0,3.0,3.0,morning,0.0,Desktop,PayPal,Search_engine,6.04,1.24035694491917,0
5460,18.0,1.0,3.0,,16.0,0.0,1.0,morning,0.0,Mobile,Bank,Ads,4.2,2.78386958291186,0
5461,25.0,1.0,0.0,135.617,28.0,3.0,5.0,morning,1.0,Desktop,Credit,Direct,7.06,0.151302753507577,1
5462,21.0,0.0,2.0,67.749,4.0,1.0,9.0,afternoon,1.0,Mobile,Bank,Ads,6.4,0.641499917852408,0
5463,20.0,1.0,2.0,262.567,32.0,1.0,3.0,morning,0.0,Desktop,Cash,Direct,14.7,1.19894763639919,0
5464,31.0,0.0,1.0,829.11,42.0,4.0,1.0,evening,0.0,Mobile,PayPal,Social_media,10.74,1.37936322411618,0
5465,19.0,1.0,2.0,96.775,24.0,3.0,1.0,evening,0.0,Mobile,Bank,Social_media,10.3,0.172162603728167,1
5466,47.0,0.0,1.0,150.023,19.0,2.0,10.0,afternoon,0.0,Desktop,Bank,Ads,,2.65488770549486,0
5467,20.0,1.0,5.0,798.657,13.0,4.0,1.0,evening,0.0,Mobile,Credit,Social_media,2.85,2.85577679396255,0
5468,,1.0,1.0,154.406,43.0,1.0,1.0,evening,1.0,Mobile,PayPal,,6.2,1.80566935472509,1
5469,28.0,1.0,1.0,217.961,23.0,1.0,5.0,evening,0.0,Desktop,Bank,Direct,5.77,1.77444250187079,0
5470,19.0,0.0,5.0,298.795,10.0,4.0,,afternoon,0.0,Desktop,PayPal,Ads,2.53,2.94124911515851,0
5471,65.0,0.0,1.0,7.635,8.0,4.0,2.0,morning,0.0,Desktop,Cash,Email,11.75,1.3829353015035,0
5472,33.0,1.0,1.0,47.73,7.0,1.0,6.0,evening,0.0,Desktop,Bank,Search_engine,0.96,1.21793206675955,0
5473,43.0,1.0,4.0,182.314,37.0,3.0,4.0,evening,1.0,Mobile,PayPal,Ads,2.72,3.78757728201967,0
5474,45.0,1.0,5.0,33.815,36.0,0.0,,morning,1.0,Tablet,Credit,Ads,5.36,3.52789346336909,0
5475,19.0,1.0,6.0,807.401,4.0,1.0,,afternoon,0.0,Mobile,,Ads,2.49,2.62986398003425,0
5476,,1.0,2.0,191.288,44.0,3.0,0.0,morning,0.0,Mobile,Bank,Search_engine,6.16,1.46071625469995,1
5477,,1.0,1.0,937.948,18.0,4.0,2.0,evening,0.0,Mobile,PayPal,Direct,2.27,1.99784824137056,0
5478,,1.0,1.0,680.732,19.0,3.0,2.0,evening,0.0,,,Search_engine,2.31,3.22959197812392,0
5479,26.0,1.0,1.0,621.927,4.0,3.0,3.0,morning,1.0,Mobile,Cash,,2.05,0.0336729582998647,1
5480,,0.0,5.0,57.708,20.0,2.0,1.0,evening,0.0,Mobile,,Ads,3.25,2.2785341607951,1
5481,,0.0,0.0,602.91,5.0,4.0,2.0,,1.0,Desktop,,,2.71,2.91255887503028,1
5482,22.0,1.0,2.0,318.335,5.0,3.0,2.0,evening,1.0,Mobile,Cash,,2.87,2.94612245106961,0
5483,21.0,1.0,1.0,20.477,8.0,2.0,4.0,evening,1.0,Tablet,Cash,Direct,2.87,3.66210144193978,0
5484,,,5.0,883.707,39.0,2.0,6.0,morning,1.0,Mobile,Credit,,4.25,4.52269241720127,1
5485,19.0,1.0,2.0,320.358,38.0,2.0,1.0,afternoon,1.0,Tablet,Cash,Email,5.73,0.949847384977988,0
5486,21.0,1.0,3.0,98.473,11.0,4.0,4.0,evening,1.0,Desktop,Credit,Direct,4.88,2.22865256792435,0
5487,39.0,1.0,1.0,,12.0,1.0,4.0,evening,1.0,Desktop,PayPal,,1.7,1.85309801165284,0
5488,33.0,0.0,6.0,914.928,9.0,1.0,3.0,morning,,Desktop,,Social_media,12.71,,1
5489,48.0,1.0,4.0,832.779,13.0,2.0,3.0,afternoon,1.0,Desktop,Credit,,6.18,2.09837746309087,0
5490,42.0,1.0,4.0,267.395,0.0,3.0,1.0,evening,0.0,Mobile,Bank,Email,2.03,1.5977496186503,0
5491,37.0,1.0,2.0,227.655,18.0,4.0,0.0,morning,1.0,Mobile,Bank,Email,11.16,1.48669506913499,0
5492,44.0,1.0,7.0,619.79,4.0,4.0,9.0,afternoon,1.0,Desktop,PayPal,Ads,1.49,2.16787256610842,0
5493,29.0,0.0,2.0,934.239,27.0,1.0,9.0,evening,0.0,Desktop,Bank,Search_engine,3.4,1.85559253101521,0
5494,,1.0,,914.24,32.0,0.0,2.0,afternoon,0.0,Mobile,Cash,Direct,7.89,1.22377764651327,0
5495,,1.0,4.0,961.27,27.0,4.0,0.0,afternoon,0.0,Tablet,Cash,Email,1.59,1.91388533645819,0
5496,29.0,0.0,3.0,758.143,15.0,3.0,1.0,evening,0.0,Desktop,,Email,2.71,4.56678365658513,0
5497,25.0,0.0,3.0,738.655,,3.0,2.0,evening,0.0,Desktop,,Search_engine,6.67,3.02288379759367,0
5498,27.0,1.0,1.0,175.268,35.0,4.0,1.0,evening,0.0,Desktop,Bank,Email,0.0,5.15306455209856,0
5499,18.0,1.0,3.0,275.92,39.0,1.0,1.0,evening,0.0,Mobile,PayPal,Ads,9.1,2.97287902940348,0
5500,23.0,1.0,5.0,374.613,30.0,0.0,0.0,afternoon,1.0,Desktop,,Direct,8.6,1.00183329630812,0
5501,19.0,1.0,3.0,533.009,28.0,1.0,1.0,morning,0.0,Desktop,PayPal,Ads,6.92,2.50423864424986,0
5502,26.0,1.0,1.0,172.254,50.0,1.0,0.0,afternoon,0.0,Desktop,Cash,,9.18,1.09133438952355,0
5503,25.0,0.0,3.0,799.837,30.0,4.0,2.0,evening,0.0,Desktop,PayPal,,10.69,1.05596425024799,0
5504,30.0,0.0,2.0,344.899,10.0,1.0,4.0,afternoon,0.0,Tablet,Cash,Search_engine,6.01,1.52617207867254,1
5505,25.0,1.0,4.0,345.711,43.0,3.0,2.0,evening,1.0,Mobile,Credit,Social_media,1.14,3.65206235715689,0
5506,21.0,0.0,3.0,739.446,28.0,3.0,8.0,morning,0.0,Mobile,PayPal,Direct,1.61,2.78040679273605,0
5507,,1.0,7.0,179.31,12.0,0.0,12.0,afternoon,0.0,Mobile,Bank,Direct,4.73,0.0469134788222914,0
5508,19.0,1.0,5.0,110.824,35.0,1.0,5.0,evening,0.0,Mobile,PayPal,Ads,6.25,,0
5509,32.0,1.0,8.0,124.228,19.0,0.0,7.0,afternoon,0.0,Desktop,PayPal,Social_media,3.22,2.52689111947996,0
5510,18.0,1.0,5.0,666.499,8.0,1.0,5.0,evening,0.0,Mobile,Bank,Ads,2.5,4.2260075618889,0
5511,28.0,1.0,4.0,667.67,37.0,3.0,8.0,,0.0,Tablet,PayPal,Direct,6.36,0.489034912822175,0
5512,65.0,1.0,3.0,593.312,39.0,2.0,5.0,evening,1.0,Desktop,,Ads,0.0,1.79195309591182,0
5513,65.0,1.0,5.0,555.672,9.0,0.0,4.0,afternoon,0.0,Desktop,,Search_engine,2.78,0.885331068987345,0
5514,27.0,1.0,4.0,488.745,19.0,4.0,1.0,morning,1.0,,Bank,Direct,5.21,0.0790248743716286,0
5515,26.0,1.0,5.0,847.589,15.0,4.0,6.0,afternoon,0.0,Desktop,Cash,Search_engine,3.73,1.35994240514698,0
5516,,1.0,2.0,737.995,2.0,3.0,4.0,evening,0.0,Tablet,Credit,Search_engine,13.28,1.6441916770026,0
5517,30.0,1.0,2.0,223.186,49.0,4.0,1.0,afternoon,1.0,Mobile,Credit,Social_media,5.36,1.44263994668369,0
5518,47.0,1.0,6.0,292.772,9.0,3.0,7.0,evening,0.0,Tablet,PayPal,Direct,4.8,1.04378037387846,0
5519,30.0,1.0,0.0,67.366,34.0,3.0,4.0,afternoon,1.0,Mobile,Cash,Social_media,2.8,4.18059613429492,0
5520,20.0,1.0,3.0,20.757,37.0,1.0,2.0,evening,1.0,Tablet,PayPal,Social_media,2.69,4.51577978204926,1
5521,48.0,1.0,6.0,733.845,45.0,4.0,0.0,afternoon,0.0,Mobile,PayPal,Direct,4.62,4.18721365588844,0
5522,27.0,0.0,1.0,76.822,38.0,3.0,4.0,afternoon,0.0,Tablet,Credit,Ads,1.67,4.87340377917692,0
5523,24.0,1.0,3.0,226.137,5.0,1.0,1.0,evening,1.0,Mobile,Credit,Email,3.36,4.28705860613859,1
5524,,1.0,4.0,701.134,2.0,2.0,8.0,evening,0.0,Desktop,Credit,Ads,4.23,0.808530996359112,0
5525,33.0,0.0,4.0,198.816,16.0,3.0,5.0,evening,1.0,Desktop,Bank,Search_engine,9.15,1.35113370553329,0
5526,,1.0,2.0,707.754,42.0,3.0,2.0,afternoon,1.0,Desktop,Credit,Search_engine,3.95,,0
5527,32.0,1.0,3.0,253.23,32.0,4.0,2.0,morning,1.0,Mobile,PayPal,Ads,3.49,0.436766841131533,0
5528,46.0,0.0,3.0,263.888,4.0,2.0,2.0,afternoon,0.0,Mobile,,,3.86,4.95373545776596,0
5529,52.0,1.0,4.0,333.553,6.0,2.0,3.0,evening,0.0,Mobile,Credit,Direct,3.76,0.520981829323395,0
5530,,1.0,3.0,646.867,34.0,4.0,3.0,morning,1.0,Tablet,,Social_media,,4.12027547986931,1
5531,19.0,1.0,1.0,359.985,45.0,2.0,1.0,morning,1.0,Desktop,Credit,Social_media,10.87,4.03428345002492,0
5532,25.0,1.0,5.0,720.973,26.0,1.0,1.0,evening,1.0,Mobile,Credit,,5.28,3.32145248985427,0
5533,65.0,0.0,1.0,484.818,43.0,0.0,1.0,evening,0.0,Mobile,Credit,,2.06,4.82733414673524,0
5534,,1.0,2.0,599.096,17.0,1.0,1.0,morning,0.0,Mobile,PayPal,Direct,4.76,2.72197317163664,0
5535,28.0,0.0,4.0,958.674,7.0,4.0,0.0,afternoon,0.0,Mobile,,Social_media,16.2,0.639349711921919,1
5536,36.0,1.0,0.0,76.362,1.0,0.0,6.0,evening,0.0,Tablet,Cash,Social_media,3.35,4.0986014655294,0
5537,30.0,1.0,4.0,,38.0,4.0,2.0,evening,0.0,Mobile,Credit,Social_media,3.45,3.06793365641606,1
5538,29.0,,1.0,992.47,27.0,2.0,6.0,morning,1.0,Mobile,Cash,Email,1.34,3.46835886763739,1
5539,28.0,1.0,4.0,945.525,29.0,4.0,0.0,evening,0.0,Desktop,PayPal,Ads,0.0,2.6866076611223,0
5540,26.0,0.0,4.0,171.246,36.0,4.0,3.0,evening,0.0,Desktop,Credit,Direct,2.1,2.00532891602033,0
5541,42.0,1.0,2.0,596.84,11.0,2.0,3.0,morning,0.0,Mobile,Bank,Social_media,2.63,2.51486659161477,0
5542,40.0,0.0,1.0,644.358,10.0,1.0,1.0,evening,1.0,Mobile,Bank,Direct,6.12,2.20335962363213,0
5543,22.0,1.0,4.0,840.747,44.0,0.0,14.0,evening,1.0,Tablet,,Social_media,12.57,1.95721797307475,0
5544,21.0,1.0,2.0,54.632,6.0,2.0,1.0,,0.0,Mobile,Cash,Ads,1.24,0.0,0
5545,19.0,0.0,1.0,835.265,9.0,3.0,2.0,afternoon,0.0,Desktop,,Direct,4.67,4.20710384638872,0
5546,18.0,1.0,4.0,12.216,8.0,4.0,3.0,evening,0.0,Desktop,Cash,Ads,6.19,5.5862314126191,0
5547,22.0,0.0,4.0,52.646,24.0,4.0,1.0,morning,1.0,Desktop,Cash,,0.58,0.536271705552127,1
5548,,0.0,2.0,949.658,11.0,2.0,1.0,afternoon,0.0,Desktop,PayPal,Direct,2.81,2.63395928612779,0
5549,19.0,1.0,2.0,427.158,29.0,0.0,4.0,morning,1.0,Tablet,Bank,Social_media,2.12,3.76327144835444,1
5550,27.0,1.0,0.0,454.655,17.0,3.0,7.0,evening,0.0,Mobile,PayPal,Social_media,6.66,3.48464853674463,0
5551,,0.0,5.0,375.453,46.0,1.0,1.0,evening,0.0,Desktop,PayPal,Email,0.66,1.05162923655923,0
5552,50.0,1.0,1.0,680.136,1.0,4.0,4.0,morning,1.0,Desktop,Cash,Email,3.66,0.740535710169394,0
5553,18.0,0.0,4.0,308.592,3.0,0.0,5.0,afternoon,1.0,Desktop,PayPal,Direct,2.68,3.53258541917538,0
5554,22.0,1.0,6.0,389.984,47.0,4.0,4.0,evening,0.0,Desktop,,Social_media,6.63,0.255943797381408,1
5555,,1.0,2.0,103.089,38.0,1.0,1.0,evening,0.0,Desktop,,,5.88,2.25646099095157,1
5556,24.0,1.0,5.0,635.083,24.0,3.0,2.0,morning,0.0,Tablet,PayPal,Search_engine,5.08,4.31928353620148,0
5557,46.0,0.0,2.0,170.366,33.0,3.0,8.0,evening,1.0,Tablet,Bank,Email,1.76,3.51922721399436,1
5558,31.0,0.0,3.0,734.549,9.0,1.0,13.0,evening,0.0,Mobile,Cash,Direct,2.77,2.07787170582794,0
5559,24.0,0.0,2.0,126.246,37.0,4.0,2.0,evening,0.0,Tablet,PayPal,Direct,7.73,0.316686879553831,0
5560,20.0,0.0,2.0,687.045,4.0,,0.0,morning,0.0,Desktop,Cash,,1.07,1.81398185434524,0
5561,,1.0,3.0,303.106,,3.0,6.0,evening,0.0,Tablet,,,6.65,0.738936052292272,0
5562,,1.0,,533.966,11.0,2.0,1.0,evening,0.0,Mobile,Bank,Ads,8.2,3.7903549825242,0
5563,32.0,0.0,6.0,146.591,34.0,0.0,2.0,evening,0.0,Mobile,Bank,Email,8.46,0.979022117210615,1
5564,25.0,0.0,5.0,492.259,24.0,4.0,9.0,evening,0.0,Mobile,PayPal,Search_engine,2.93,1.60974013484558,0
5565,53.0,1.0,2.0,49.184,24.0,4.0,2.0,afternoon,0.0,Mobile,Credit,Search_engine,8.17,0.979022117210615,0
5566,54.0,0.0,1.0,17.733,43.0,3.0,1.0,afternoon,0.0,Mobile,,Social_media,4.18,2.13032176178203,0
5567,37.0,1.0,1.0,425.626,27.0,2.0,3.0,afternoon,1.0,Mobile,PayPaL,Social_media,2.17,2.46062706351081,0
5568,37.0,1.0,2.0,224.831,35.0,0.0,0.0,evening,0.0,Tablet,PayPal,Ads,3.53,2.21156691831132,0
5569,22.0,1.0,5.0,630.279,1.0,0.0,9.0,afternoon,0.0,Mobile,Bank,Direct,1.27,0.527536960015642,0
5570,,0.0,3.0,362.716,37.0,3.0,1.0,evening,1.0,Tablet,,Direct,10.58,1.377221889512,1
5571,18.0,0.0,6.0,584.441,12.0,2.0,0.0,morning,0.0,Desktop,Bank,Search_engine,1.44,4.57694390515624,0
5572,26.0,1.0,4.0,39.962,22.0,2.0,1.0,,0.0,Tablet,,,3.38,0.388162421113569,0
5573,44.0,0.0,3.0,363.953,19.0,4.0,0.0,evening,0.0,Desktop,Credit,Direct,5.5,4.35343328617255,1
5574,22.0,1.0,2.0,490.804,2.0,4.0,3.0,evening,0.0,Mobile,PayPal,Social_media,5.99,2.75142906552612,0
5575,23.0,0.0,4.0,533.537,14.0,3.0,,evening,1.0,Mobile,,Email,4.05,3.6076574117493,0
5576,38.0,1.0,4.0,522.119,44.0,4.0,3.0,evening,1.0,Mobile,Credit,Search_engine,4.16,2.83261072588402,0
5577,,1.0,2.0,962.349,46.0,0.0,1.0,afternoon,0.0,Mobile,,Social_media,0.88,0.84278362088236,0
5578,,1.0,5.0,412.292,10.0,4.0,,evening,0.0,Mobile,Cash,Social_media,2.15,3.2757513084865,0
5579,26.0,0.0,3.0,756.393,29.0,2.0,3.0,,1.0,Desktop,Credit,Ads,2.39,1.67852669095886,0
5580,65.0,0.0,1.0,640.753,13.0,0.0,1.0,evening,1.0,Mobile,Cash,,2.03,4.12065962292428,0
5581,22.0,1.0,3.0,803.861,22.0,3.0,6.0,evening,1.0,Desktop,,Ads,3.65,2.61907048398293,0
5582,23.0,1.0,1.0,676.188,9.0,0.0,7.0,afternoon,1.0,Mobile,Cash,Social_media,2.61,3.31913616042532,0
5583,65.0,1.0,1.0,459.751,21.0,2.0,9.0,afternoon,1.0,Mobile,Credit,Ads,0.47,1.5969384277692,1
